epoch,lr,train_loss,val_loss,train_auroc,val_auroc,val_auprc,segundos
1,9.829629131445342e-05,0.7457819510607004,0.7284662276975505,0.8499015275970109,0.8610093245873358,0.6580216809740906,245.4
2,9.330127018922195e-05,0.6645787286983582,0.6985559626741399,0.8829203974564283,0.872694329911335,0.6784161328672215,242.8
3,8.535533905932738e-05,0.6221423459703499,0.6889793171399788,0.8969493780916195,0.8748272804791559,0.696435110051912,247.3
4,7.500000000000001e-05,0.5716684235730927,0.7601519114761013,0.9133051273805282,0.8716289387442457,0.69560551414342,246.3
5,6.294095225512605e-05,0.5122525225718899,0.7691606159663025,0.9303013590630457,0.8685277732989517,0.678069380156476,248.4
6,5.000000000000001e-05,0.430753735117497,0.8253863490453421,0.9510704125011737,0.8569961212271257,0.6408129301878446,248.1
7,3.705904774487398e-05,0.3420930149266252,0.9591550167184811,0.969324432868629,0.858132472767971,0.626911254444375,222.2
