epoch,lr,train_loss,val_loss,train_auroc,val_auroc,val_auprc,segundos
1,9.829629131445342e-05,0.7451253218015369,0.7128860777847914,0.8495351274613052,0.8676253938793523,0.6820096895607869,233.3
2,9.330127018922195e-05,0.6620234390933767,0.7133733279307266,0.8835028133800293,0.8729160810793231,0.687877804368405,229.9
3,8.535533905932738e-05,0.6146862070557954,0.6976961694571804,0.8997081309907622,0.8782566376530725,0.7110588940971094,229.2
4,7.500000000000001e-05,0.5709709000362304,0.7314157667652883,0.9132266220810417,0.8728189047897069,0.6983536886886994,226.5
5,6.294095225512605e-05,0.5064934364646079,0.8454512755805773,0.9317258531834782,0.8582777444220218,0.6720322792916529,226.7
6,5.000000000000001e-05,0.43664100462842464,1.0370507319726574,0.9488832447603393,0.8663209056751346,0.6661123465528809,229.5
7,3.705904774487398e-05,0.34678734998763044,1.1850279843569553,0.9679722832117806,0.8584628327302359,0.6511213377869075,211.7
